GEOID,Median_Rent
1400000US06085509304,2691
1400000US06085509401,2202
1400000US06085509403,2412
1400000US06085509404,2599
1400000US06085509500,2387
1400000US06085509600,3050
1400000US06085509700,2698
1400000US06085509801,2162
1400000US06085509802,2592
1400000US06085509901,3146
1400000US06085509902,2193
1400000US06085510001,3500
1400000US06085510002,2903
1400000US06085510100,3500
1400000US06085510200,2182
1400000US06085510300,3465
1400000US06085510400,3415
1400000US06085510500,3154
1400000US06085510600,2460
1400000US06085510700,2390
1400000US06085510801,2714
1400000US06085510802,2095
1400000US06085510803,2691
1400000US06085510900,3165
1400000US06085511000,3044
1400000US06085511100,2978
1400000US06085511200,2978
1400000US06085511301,2297
1400000US06085511302,2318
1400000US06085511400,3132
1400000US06085511501,2501
1400000US06085511502,-
1400000US06085511608,1373
1400000US06085511609,3215
1400000US06085511701,2918
1400000US06085511702,3500
1400000US06085511704,3500
1400000US06085511705,1909
1400000US06085511707,2329
1400000US06085511800,1865
1400000US06085511905,3310
1400000US06085511907,3500
1400000US06085511910,3500
1400000US06085511911,1645
1400000US06085511912,3500
1400000US06085511913,3500
1400000US06085511914,3500
1400000US06085511915,1808
1400000US06085511916,1731
1400000US06085511917,-
1400000US06085511918,3177
1400000US06085512001,2883
1400000US06085512005,2903
1400000US06085512019,2662
1400000US06085512021,3269
1400000US06085512022,2072
1400000US06085512023,2237
1400000US06085512024,2035
1400000US06085512025,2087
1400000US06085512026,2407
1400000US06085512027,2325
1400000US06085512029,3029
1400000US06085512030,3500
1400000US06085512031,3175
1400000US06085512032,3500
1400000US06085512034,2583
1400000US06085512035,3103
1400000US06085512036,2797
1400000US06085512037,3500
1400000US06085512038,2548
1400000US06085512039,2469
1400000US06085512042,1717
1400000US06085512043,1578
1400000US06085512045,3032
1400000US06085512047,2723
1400000US06085512052,2661
1400000US06085512053,2291
1400000US06085512054,2278
1400000US06085512055,2501
1400000US06085512056,2699
1400000US06085512057,1761
1400000US06085512058,2791
1400000US06085512059,2374
1400000US06085512100,2174
1400000US06085512200,2264
1400000US06085512305,2783
1400000US06085512307,2190
1400000US06085512308,3500
1400000US06085512309,2148
1400000US06085512310,1612
1400000US06085512311,1354
1400000US06085512312,2185
1400000US06085512313,1698
1400000US06085512314,1783
1400000US06085512401,1166
1400000US06085512402,1760
1400000US06085512505,1949
1400000US06085512509,2104
1400000US06085512510,2206
1400000US06085512511,880
1400000US06085512512,2256
1400000US06085512513,1219
1400000US06085512514,1640
1400000US06085512515,3500
1400000US06085512516,3452
1400000US06085512602,1368
1400000US06085512603,1665
1400000US06085512604,1845
1400000US06085513000,1680
1400000US06085513500,1515
1400000US06087100100,2669
1400000US06087100200,1957
1400000US06087100300,2043
1400000US06087100400,1517
1400000US06087100500,2307
1400000US06087100600,2468
1400000US06087100700,1170
1400000US06087100801,1969
1400000US06087100802,1842
1400000US06087100900,2073
1400000US06087101001,2267
1400000US06087101002,1518
1400000US06087101100,2545
1400000US06087101200,2534
1400000US06087110101,1547
1400000US06087110102,1597
1400000US06087110201,2030
1400000US06087110202,1599
1400000US06087110301,1203
1400000US06087110302,1531
1400000US06087110401,1405
1400000US06087110402,1697
1400000US06087110503,1718
1400000US06087110504,1614
1400000US06087110505,1354
1400000US06087110506,2026
1400000US06087110601,968
1400000US06087110602,1181
1400000US06087110700,1438
1400000US06087120200,1697
1400000US06087120301,1733
1400000US06087120302,2111
1400000US06087120400,1326
1400000US06087120500,3035
1400000US06087120600,2634
1400000US06087120700,1964
1400000US06087120800,1602
1400000US06087120901,2640
1400000US06087120902,1926
1400000US06087121000,1823
1400000US06087121100,1715
1400000US06087121200,2223
1400000US06087121300,2100
1400000US06087121401,1676
1400000US06087121402,2299
1400000US06087121403,1692
1400000US06087121501,1993
1400000US06087121502,1804
1400000US06087121601,2043
1400000US06087121602,1774
1400000US06087121701,1939
1400000US06087121702,2265
1400000US06087121801,1892
1400000US06087121802,1797
1400000US06087122001,1634
1400000US06087122002,1875
1400000US06087122004,-
1400000US06087122005,2310
1400000US06087122100,1941
1400000US06087122202,3500
1400000US06087122203,2129
1400000US06087122204,2361
1400000US06087122205,2282
1400000US06087122300,1892
1400000US06087122401,1028
1400000US06087122402,1919
1400000US06087122500,1884
1400000US06087123100,1792
1400000US06087123300,1727
1400000US06087990100,-
1400000US06089010100,735
1400000US06089010200,936
1400000US06089010300,1181
1400000US06089010400,1067
1400000US06089010500,878
1400000US06089010601,1651
1400000US06089010602,1250
1400000US06089010603,1784
1400000US06089010702,1136
1400000US06089010703,1192
1400000US06089010704,922
1400000US06089010803,1204
1400000US06089010804,1287
1400000US06089010805,1345
1400000US06089010806,1209
1400000US06089010807,1235
1400000US06089010900,942
1400000US06089011001,-
1400000US06089011002,1328
1400000US06089011100,1487
1400000US06089011209,963
1400000US06089011300,1136
1400000US06089011401,1366
1400000US06089011402,1462
1400000US06089011403,1221
1400000US06089011501,858
1400000US06089011502,-
1400000US06089011600,1175
1400000US06089011701,1576
1400000US06089011702,988
1400000US06089011703,1082
1400000US06089011801,881
1400000US06089011802,1611
1400000US06089011803,1250
1400000US06089011900,2011
1400000US06089012000,823
1400000US06089012101,1063
1400000US06089012102,742
1400000US06089012200,994
1400000US06089012301,1038
1400000US06089012302,1409
1400000US06089012303,1290
1400000US06089012400,1023
1400000US06089012500,987
1400000US06089012603,995
1400000US06089012604,1363
1400000US06089012605,1264
1400000US06089012606,745
1400000US06089012701,814
1400000US06089012702,825
1400000US06091010000,1032
1400000US06093000100,643
1400000US06093000200,758
1400000US06093000300,770
1400000US06093000600,954
1400000US06093000701,842
1400000US06093000702,789
1400000US06093000703,901
1400000US06093000800,741
1400000US06093000901,832
1400000US06093000902,1318
1400000US06093001001,1327
1400000US06093001002,1629
1400000US06093001003,1210
1400000US06093001100,845
1400000US06093001200,981
1400000US06093001300,802
1400000US06095250103,1491
1400000US06095250104,2143
1400000US06095250105,2102
1400000US06095250106,3063
1400000US06095250200,1547
1400000US06095250300,1565
1400000US06095250400,1771
1400000US06095250501,1340
1400000US06095250502,1462
1400000US06095250601,1940
1400000US06095250604,2100
1400000US06095250605,2286
1400000US06095250701,1497
1400000US06095250801,2004
1400000US06095250900,840
1400000US06095251000,1217
1400000US06095251100,1643
1400000US06095251200,1624
1400000US06095251300,1998
1400000US06095251400,1622
1400000US06095251500,1387
1400000US06095251600,1129
1400000US06095251701,1384
1400000US06095251702,1774
1400000US06095251802,897
1400000US06095251803,1838
1400000US06095251804,1670
1400000US06095251901,1585
1400000US06095251902,1771
1400000US06095251903,1971
1400000US06095252000,1649
1400000US06095252102,1804
1400000US06095252103,1681
1400000US06095252104,3000
1400000US06095252105,2308
1400000US06095252106,2110
1400000US06095252107,2374
1400000US06095252108,1692
1400000US06095252203,2318
1400000US06095252204,2921
1400000US06095252205,2406
1400000US06095252206,2559
1400000US06095252305,2318
1400000US06095252306,1879
1400000US06095252310,2321
1400000US06095252311,2295
1400000US06095252312,2131
1400000US06095252313,1768
1400000US06095252314,1898
1400000US06095252315,1964
1400000US06095252316,1990
1400000US06095252317,2546
1400000US06095252401,1897
1400000US06095252402,1310
1400000US06095252501,1127
1400000US06095252502,1194
1400000US06095252604,1236
1400000US06095252605,1416
1400000US06095252606,1160
1400000US06095252607,1416
1400000US06095252608,1410
1400000US06095252610,1697
1400000US06095252611,1516
1400000US06095252702,1472
1400000US06095252703,1877
1400000US06095252704,1708
1400000US06095252705,1813
1400000US06095252706,2155
1400000US06095252707,1424
1400000US06095252801,2523
1400000US06095252802,2263
1400000US06095252903,1294
1400000US06095252904,2072
1400000US06095252908,1766
1400000US06095252909,2209
1400000US06095252910,1996
1400000US06095252911,1568
1400000US06095252912,2242
1400000US06095252913,2242
1400000US06095252914,1818
1400000US06095252915,1929
1400000US06095253000,-
1400000US06095253101,1629
1400000US06095253105,1804
1400000US06095253106,1877
1400000US06095253107,1616
1400000US06095253108,1468
1400000US06095253201,2337
1400000US06095253203,1567
1400000US06095253205,1199
1400000US06095253206,2535
1400000US06095253207,1128
1400000US06095253208,1246
1400000US06095253300,1208
1400000US06095253402,1060
1400000US06095253403,1966
1400000US06095253404,1616
1400000US06095253501,1529
1400000US06095253502,1351
1400000US06095980000,-
1400000US06097150100,1625
1400000US06097150203,2194
1400000US06097150204,1830
1400000US06097150205,1716
1400000US06097150206,2181
1400000US06097150303,1877
1400000US06097150304,1649
1400000US06097150305,1712
1400000US06097150306,1442
1400000US06097150501,982
1400000US06097150502,1432
1400000US06097150601,1929
1400000US06097150602,2351
1400000US06097150603,1129
1400000US06097150607,2422
1400000US06097150609,1367
1400000US06097150610,2774
1400000US06097150611,2321
1400000US06097150612,2488
1400000US06097150701,2043
1400000US06097150702,2179
1400000US06097150800,1931
1400000US06097150901,1684
1400000US06097150902,2132
1400000US06097151000,1594
1400000US06097151100,1519
1400000US06097151203,1712
1400000US06097151204,1706
1400000US06097151205,1682
1400000US06097151206,1514
1400000US06097151301,1456
1400000US06097151305,1565
1400000US06097151306,1767
1400000US06097151307,2292
1400000US06097151308,1884
1400000US06097151309,2505
1400000US06097151310,1965
1400000US06097151311,1856
1400000US06097151403,2155
1400000US06097151404,1509
1400000US06097151405,1421
1400000US06097151406,1774
1400000US06097151503,1806
1400000US06097151504,2658
1400000US06097151505,2058
1400000US06097151506,1875
1400000US06097151601,2188
1400000US06097151602,2436
1400000US06097151701,1725
1400000US06097151702,1999
1400000US06097151800,1903
1400000US06097151900,1366
1400000US06097152000,1404
1400000US06097152100,1778
1400000US06097152201,1674
1400000US06097152203,1573
1400000US06097152204,1729
1400000US06097152205,1667
1400000US06097152300,2077
1400000US06097152401,3500
1400000US06097152402,2500
1400000US06097152501,2079
1400000US06097152502,1912
1400000US06097152601,2199
1400000US06097152602,2051
1400000US06097152701,2165
1400000US06097152702,1682
1400000US06097152801,2124
1400000US06097152803,1540
1400000US06097152804,1413
1400000US06097152903,1593
1400000US06097152904,1938
1400000US06097152905,1932
1400000US06097152906,2178
1400000US06097153001,1404
1400000US06097153002,1699
1400000US06097153003,1742
1400000US06097153005,1841
1400000US06097153006,1682
1400000US06097153102,1661
1400000US06097153103,1463
1400000US06097153104,1452
1400000US06097153201,1750
1400000US06097153202,1684
1400000US06097153301,1880
1400000US06097153302,1042
1400000US06097153403,1717
1400000US06097153404,-
1400000US06097153405,1223
1400000US06097153406,1720
1400000US06097153501,1693
1400000US06097153502,1716
1400000US06097153601,1231
1400000US06097153602,2046
1400000US06097153705,1463
1400000US06097153707,979
1400000US06097153708,1160
1400000US06097153709,1688
1400000US06097153710,1359
1400000US06097153711,1671
1400000US06097153712,1395
1400000US06097153804,3036
1400000US06097153806,1717
1400000US06097153807,2403
1400000US06097153808,1541
1400000US06097153809,1757
1400000US06097153810,2457
1400000US06097153811,1917
1400000US06097153902,1643
1400000US06097153903,1907
1400000US06097153904,1664
1400000US06097153905,1607
1400000US06097154000,2107
1400000US06097154100,1219
1400000US06097154201,1198
1400000US06097154202,1471
1400000US06097154304,1815
1400000US06097154305,1698
1400000US06097154306,1539
1400000US06097154307,1313
1400000US06097154308,1378
1400000US06097990100,-
1400000US06099000101,1249
1400000US06099000102,1008
1400000US06099000201,1235
1400000US06099000202,1159
1400000US06099000204,915
1400000US06099000205,1512
1400000US06099000301,960
1400000US06099000302,894
1400000US06099000303,1136
1400000US06099000304,1269
1400000US06099000403,1670
1400000US06099000404,986
1400000US06099000405,894
1400000US06099000406,1439
1400000US06099000407,1932
1400000US06099000501,1853
1400000US06099000503,1365
1400000US06099000505,1439
1400000US06099000506,1339
1400000US06099000511,1627
1400000US06099000512,1842
1400000US06099000513,1523
1400000US06099000514,1652
1400000US06099000601,1662
1400000US06099000602,1358
1400000US06099000801,1214
1400000US06099000803,1117
1400000US06099000805,1253
1400000US06099000806,1300
1400000US06099000807,1290
1400000US06099000905,1624
1400000US06099000906,1363
1400000US06099000907,1126
1400000US06099000908,1321
1400000US06099000909,1166
1400000US06099000910,1225
1400000US06099000911,1417
1400000US06099000913,1631
1400000US06099000914,1859
1400000US06099000915,2083
1400000US06099001001,1109
1400000US06099001002,1006
1400000US06099001100,991
1400000US06099001200,1124
1400000US06099001300,1286
1400000US06099001400,1114
1400000US06099001500,1300
1400000US06099001601,1218
1400000US06099001603,1150
1400000US06099001604,1186
1400000US06099001700,956
1400000US06099001800,760
1400000US06099001900,1113
1400000US06099002002,905
1400000US06099002004,1291
1400000US06099002005,1457
1400000US06099002006,1665
1400000US06099002100,856
1400000US06099002200,1031
1400000US06099002302,1048
1400000US06099002303,1477
1400000US06099002304,753
1400000US06099002401,1376
1400000US06099002402,1132
1400000US06099002503,1062
1400000US06099002504,-
1400000US06099002505,1359
1400000US06099002506,1059
1400000US06099002602,1089
1400000US06099002603,1366
1400000US06099002604,959
1400000US06099002605,1655
1400000US06099002701,1712
1400000US06099002702,1291
1400000US06099002801,1220
1400000US06099002802,1346
1400000US06099002803,1422
1400000US06099002901,1059
1400000US06099002903,913
1400000US06099002904,2676
1400000US06099003002,1109
1400000US06099003003,2012
1400000US06099003004,1547
1400000US06099003100,1292
1400000US06099003201,1116
1400000US06099003203,1868
1400000US06099003204,740
1400000US06099003205,1771
1400000US06099003206,1917
1400000US06099003300,1144
1400000US06099003400,935
1400000US06099003501,995
1400000US06099003502,944
1400000US06099003603,1192
1400000US06099003607,1803
1400000US06099003608,1163
1400000US06099003609,1096
1400000US06099003610,1133
1400000US06099003611,1847
